"name","sourceHomeURL","sourceRSSLink","isGeneral","category1","category2","category3"
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Rheumatoid_Arthritis.xml",FALSE,"Rheumatoid Arthritis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Rhinoplasty.xml",FALSE,"Rhinoplasty",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Ringworm.xml",FALSE,"Ringworm",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Rosacea.xml",FALSE,"Rosacea",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Roseola.xml",FALSE,"Roseola",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Rotator_Cuff.xml",FALSE,"Rotator Cuff",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Rotavirus.xml",FALSE,"Rotavirus",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Rothmund-Thomson_Syndrome.xml",FALSE,"Rothmund-Thomson Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/SAPHO_Syndrome.xml",FALSE,"SAPHO Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Sarcoidosis.xml",FALSE,"Sarcoidosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Scabies.xml",FALSE,"Scabies",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Schatzki_Ring.xml",FALSE,"Schatzki Ring",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Schizophrenia.xml",FALSE,"Schizophrenia",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Sciatica.xml",FALSE,"Sciatica",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Scleroderma.xml",FALSE,"Scleroderma",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Scoliosis.xml",FALSE,"Scoliosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Seasonal_Affective_Disorder_SAD.xml",FALSE,"Seasonal Affective Disorder (SAD)",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Seborrhea.xml",FALSE,"Seborrhea",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Seizure.xml",FALSE,"Seizure",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Senior_Health.xml",TRUE,"Senior Health",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Sever_Condition.xml",FALSE,"Sever Condition",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Severe_Acute_Respiratory_Syndrome_SARS.xml",FALSE,"Severe Acute Respiratory Syndrome (SARS)",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Shin_Splints.xml",FALSE,"Shin Splints",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Shingles.xml",FALSE,"Shingles",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Shoulder_Bursitis.xml",FALSE,"Shoulder Bursitis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Sickle_Cell.xml",FALSE,"Sickle Cell",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Sinusitis.xml",FALSE,"Sinusitis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Sjogrens_Syndrome.xml",FALSE,"Sjogren's Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Skin_Cancer.xml",FALSE,"Skin Cancer",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Skin_Tag.xml",FALSE,"Skin Tag",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Sleep.xml",FALSE,"Sleep",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Sleep_Apnea.xml",FALSE,"Sleep Apnea",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Smoking_and_Quitting_Smoking.xml",FALSE,"Smoking",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Sore_Throat.xml",FALSE,"Sore Throat",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Spina_Bifida_and_Anencephaly.xml",FALSE,"Spina Bifida and Anencephaly",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Sporotrichosis.xml",FALSE,"Sporotrichosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Staph_Infection.xml",FALSE,"Staph Infection",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Steroid_Withdrawal.xml",FALSE,"Steroid Withdrawal",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Stills_Disease.xml",FALSE,"Still's Disease",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Stomach_Cancer.xml",FALSE,"Stomach Cancer",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Strep_Throat.xml",FALSE,"Strep Throat",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Stress.xml",FALSE,"Stress",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Stroke.xml",FALSE,"Stroke",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Superior_Vena_Cava_Syndrome.xml",FALSE,"Superior Vena Cava Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Swallowing.xml",FALSE,"Swallowing",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Syphilis_In_Women.xml",FALSE,"Syphilis In Women",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Systemic_Lupus.xml",FALSE,"Systemic Lupus",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Takayasu_Disease.xml",FALSE,"Takayasu Disease",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Temporomandibular_Joint__Disorder.xml",FALSE,"Temporomandibular Joint  Disorder",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Testicular_Cancer.xml",FALSE,"Testicular Cancer",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Tetanus.xml",FALSE,"Tetanus",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Thalassemia_Syndromes.xml",FALSE,"Thalassemia Syndromes",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Thoracic_Outlet_Syndrome.xml",FALSE,"Thoracic Outlet Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Thrush_and_Other_Yeast_Infections_in_Children.xml",FALSE,"Thrush",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Thyroid_Cancer.xml",FALSE,"Thyroid Cancer",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Thyroiditis.xml",FALSE,"Thyroiditis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Tinea_Versicolor.xml",FALSE,"Tinea Versicolor",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Tinnitus.xml",FALSE,"Tinnitus",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Tourette_Syndrome.xml",FALSE,"Tourette Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Toxoplasmosis.xml",FALSE,"Toxoplasmosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Tremor.xml",FALSE,"Tremor",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Trichinosis.xml",FALSE,"Trichinosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Tuberculosis.xml",FALSE,"Tuberculosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Turner_Syndrome.xml",FALSE,"Turner Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Typhoid_Fever.xml",FALSE,"Typhoid Fever",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Ulcerative_Colitis.xml",FALSE,"Ulcerative Colitis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Urinary_Incontinence.xml",FALSE,"Urinary Incontinence",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Urine_Infection.xml",FALSE,"Urine Infection",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Usher_Syndrome.xml",FALSE,"Usher Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Uterine_Cancer.xml",FALSE,"Uterine Cancer",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Uterine_Fibroids.xml",FALSE,"Uterine Fibroids",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Vaginitis.xml",FALSE,"Vaginitis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Varicose_Veins.xml",FALSE,"Varicose Veins",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Vasculitis.xml",FALSE,"Vasculitis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Ventricular_Septal_Defect.xml",FALSE,"Ventricular Septal Defect",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Vestibular_Balance_Disorders.xml",FALSE,"Vestibular Balance Disorders",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Viral_Hepatitis.xml",FALSE,"Viral Hepatitis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Vitiligo.xml",FALSE,"Vitiligo",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Warts_Common_Warts.xml",FALSE,"Warts (Common Warts)",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Weber-Christian_Disease.xml",FALSE,"Weber-Christian Disease",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Wegeners_Granulomatosis.xml",FALSE,"Wegener's Granulomatosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/West_Nile_Encephalitis.xml",FALSE,"West Nile Encephalitis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Wolff-Parkinson-White_Syndrome.xml",FALSE,"Wolff-Parkinson-White Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Womens_Health.xml",TRUE,"Women's Health",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Wrinkles.xml",FALSE,"Wrinkles",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Yaws.xml",FALSE,"Yaws",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Yeast_Vaginitis.xml",FALSE,"Yeast Vaginitis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/abacavir.xml",FALSE,"abacavir",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/abacavir_lamivudine_zidovudine.xml",FALSE,"abacavir, lamivudine, zidovudine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/acarbose.xml",FALSE,"acarbose",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/ACE_Inhibitors.xml",FALSE,"ACE Inhibitors",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/acebutolol.xml",FALSE,"acebutolol",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/acetaminophen.xml",FALSE,"acetaminophen",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/acetylsalicylic_acid.xml",FALSE,"acetylsalicylic acid",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/acyclovir.xml",FALSE,"acyclovir",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/adalimumab.xml",FALSE,"adalimumab",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/adapalene.xml",FALSE,"adapalene",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/albuterol.xml",FALSE,"albuterol",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/albuterol_and_ipratropium_inhaler.xml",FALSE,"albuterol and ipratropium inhaler",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/aldesleukin.xml",FALSE,"aldesleukin",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/alefacept.xml",FALSE,"alefacept",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/alendronate.xml",FALSE,"alendronate",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/allopurinol.xml",FALSE,"allopurinol",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/alosetron.xml",FALSE,"alosetron",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/alprazolam.xml",FALSE,"alprazolam",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/alteplase.xml",FALSE,"alteplase",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/altretamine.xml",FALSE,"altretamine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/amantadine.xml",FALSE,"amantadine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/amiodarone.xml",FALSE,"amiodarone",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/amitriptyline.xml",FALSE,"amitriptyline",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/amlodipine.xml",FALSE,"amlodipine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/amlodipine_and_benazepril.xml",FALSE,"amlodipine and benazepril",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/amoxicillin.xml",FALSE,"amoxicillin",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/amoxicillin_and_clavulanic_acid.xml",FALSE,"amoxicillin and clavulanic acid",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/amphetamine_and_dextroamphetamine.xml",FALSE,"amphetamine and dextroamphetamine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/ampicillin.xml",FALSE,"ampicillin",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/amprenavir.xml",FALSE,"amprenavir",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/anakinra.xml",FALSE,"anakinra",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Analgesics_Antipyretics.xml",FALSE,"Analgesics, Antipyretics",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Angiotensin_II_Receptor_Blockers.xml",FALSE,"Angiotensin II Receptor Blockers",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/aripiprazole.xml",FALSE,"aripiprazole",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/astemizole.xml",FALSE,"astemizole",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/atazanavir.xml",FALSE,"atazanavir",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/atenolol.xml",FALSE,"atenolol",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/atenolol_and_chlorthalidone.xml",FALSE,"atenolol and chlorthalidone",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/atomoxetine.xml",FALSE,"atomoxetine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/atorvastatin.xml",FALSE,"atorvastatin",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/attapulgite.xml",FALSE,"attapulgite",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/auranofin.xml",FALSE,"auranofin",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/aurothioglucose.xml",FALSE,"aurothioglucose",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/aurothiomalate.xml",FALSE,"aurothiomalate",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/azathioprine.xml",FALSE,"azathioprine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/azelastine.xml",FALSE,"azelastine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/azithromycin.xml",FALSE,"azithromycin",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/baclofen.xml",FALSE,"baclofen",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/balsalazide_disodium.xml",FALSE,"balsalazide disodium",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/becaplermin.xml",FALSE,"becaplermin",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/beclomethasone_dipropionate_inhaler.xml",FALSE,"beclomethasone dipropionate inhaler",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/beclomethasone_dipropionate_nasal_inhaler-spray.xml",FALSE,"beclomethasone dipropionate nasal inhaler-spray",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/benazepril.xml",FALSE,"benazepril",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/benazepril_and_hydrochlorothiazide.xml",FALSE,"benazepril and hydrochlorothiazide",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/benzonatate.xml",FALSE,"benzonatate",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/bepridil.xml",FALSE,"bepridil",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Beta_Blockers.xml",FALSE,"Beta Blockers",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/betamethasone_dipropionate.xml",FALSE,"betamethasone dipropionate",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/betaxolol.xml",FALSE,"betaxolol",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/betaxolol_ophthalmic.xml",FALSE,"betaxolol ophthalmic",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/bicalutamide.xml",FALSE,"bicalutamide",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/bisoprolol.xml",FALSE,"bisoprolol",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/bisoprolol_and_hydrochlorothiazide.xml",FALSE,"bisoprolol and hydrochlorothiazide",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/bitolterol_mesylate.xml",FALSE,"bitolterol mesylate",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/brimonidine.xml",FALSE,"brimonidine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/bromfenac.xml",FALSE,"bromfenac",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/budesonide.xml",FALSE,"budesonide",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/budesonide_inhaler.xml",FALSE,"budesonide inhaler",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/budesonide_nasal_inhaler-spray.xml",FALSE,"budesonide nasal inhaler-spray",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/bumetanide.xml",FALSE,"bumetanide",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/bupropion.xml",FALSE,"bupropion",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/buspirone.xml",FALSE,"buspirone",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/calcitonin.xml",FALSE,"calcitonin",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/calcium_carbonate.xml",FALSE,"calcium carbonate",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Calcium_Channel_Blockers.xml",FALSE,"Calcium Channel Blockers",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/candesartan.xml",FALSE,"candesartan",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/capecitabine.xml",FALSE,"capecitabine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/captopril.xml",FALSE,"captopril",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/captopril_and_hydrochlorothiazide.xml",FALSE,"captopril and hydrochlorothiazide",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/carbamazepine.xml",FALSE,"carbamazepine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/carisoprodol.xml",FALSE,"carisoprodol",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/carvedilol.xml",FALSE,"carvedilol",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/cefaclor.xml",FALSE,"cefaclor",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/cefadroxil.xml",FALSE,"cefadroxil",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/cefdinir.xml",FALSE,"cefdinir",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/cefixime.xml",FALSE,"cefixime",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/cefprozil.xml",FALSE,"cefprozil",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/cefuroxime.xml",FALSE,"cefuroxime",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/celecoxib.xml",FALSE,"celecoxib",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/cephalexin.xml",FALSE,"cephalexin",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/cerivastatin.xml",FALSE,"cerivastatin",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/cetirizine.xml",FALSE,"cetirizine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Chemotherapy.xml",FALSE,"Chemotherapy",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/chlordiazepoxide_hydrochloride_clidinium_bromide.xml",FALSE,"chlordiazepoxide hydrochloride, clidinium bromide",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/chlorpheniramine_and_hydrocodone.xml",FALSE,"chlorpheniramine and hydrocodone",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/chlorpheniramine_pseudoephedrine.xml",FALSE,"chlorpheniramine, pseudoephedrine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/chlorpropamide.xml",FALSE,"chlorpropamide",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/chlorthalidone.xml",FALSE,"chlorthalidone",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/cholestyramine.xml",FALSE,"cholestyramine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/choline_magnesium_salicylate.xml",FALSE,"choline magnesium salicylate",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/ciclopirox.xml",FALSE,"ciclopirox",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/cilostazol.xml",FALSE,"cilostazol",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/cimetidine.xml",FALSE,"cimetidine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/ciprofloxacin.xml",FALSE,"ciprofloxacin",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/cisapride.xml",FALSE,"cisapride",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/citalopram.xml",FALSE,"citalopram",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/clarithromycin.xml",FALSE,"clarithromycin",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/clindamycin_and_benzoyl_peroxide_gel.xml",FALSE,"clindamycin and benzoyl peroxide gel",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/clonazepam.xml",FALSE,"clonazepam",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/clonidine.xml",FALSE,"clonidine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/clopidogrel.xml",FALSE,"clopidogrel",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/clotrimazole.xml",FALSE,"clotrimazole",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/clotrimazole_and_betamethasone_dipropionate.xml",FALSE,"clotrimazole and betamethasone dipropionate",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/clozapine.xml",FALSE,"clozapine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/codeine.xml",FALSE,"codeine",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/colchicine.xml",FALSE,"colchicine",,
